item,issn,label,publisher,homepage_url,http_status,final_url,category
3775,1463-6689,Foresight Emerald Publishing / Unknown,Unknown,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=fs,200,https://www.emeraldgrouppublishing.com/journal/fs?id=fs,WORKING
3776,2074-9007,International Journal of Information Technology an / Unknown,Unknown,http://www.mecs-press.org/down.htm,404,http://www.mecs-press.org/down.htm,BROKEN_404
3777,2287-4445,Applied Microscopy Springer Nature / Unknown,Unknown,http://appmicro.org,200,http://www.appmicro.org/main.html,WORKING
3778,1049-6475,"Journal of Herbs, Spices and Medicinal Plants Tayl / Unknown",Unknown,https://www.tandfonline.com/toc/whsm20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
3779,1555-4120,GAMES AND CULTURE / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://gac.sagepub.com/,403,http://gac.sagepub.com/,BROKEN_403
3780,2174-0682,Empiria Universidad Nacional de Educacion a Distan / Unknown,Unknown,http://e-spacio.uned.es/revistasuned/index.php/empiria/,ERROR,[Errno 11001] getaddrinfo failed,BROKEN_NET
3781,1747-5066,International Studies in Sociology of Education Ro / Unknown,Unknown,https://www.tandfonline.com/toc/riss20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
3782,1463-4996,ANTHROPOLOGICAL THEORY / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,http://ant.sagepub.com/,403,http://ant.sagepub.com/,BROKEN_403
3783,1697-2600,INTERNATIONAL JOURNAL OF CLINICAL  AND HEALTH PSYC / ELSEVIER SCIENCE INC,ELSEVIER SCIENCE INC,https://www.journals.elsevier.com/international-journal-of-clinical-and-health-psychology,403,https://www.journals.elsevier.com/international-journal-of-clinical-and-health-psychology,BROKEN_403
3784,2050-571X,"Speech, Language and Hearing Taylor and Francis Lt / Unknown",Unknown,https://www.tandfonline.com/toc/yslh20/current,403,https://www.tandfonline.com/toc/yslh20/current,BROKEN_403
3785,1687-6369,Advances in Urology John Wiley and Sons Ltd / Unknown,Unknown,https://www.hindawi.com/journals/au/,403,https://www.hindawi.com/journals/au/,BROKEN_403
3786,1467-8047,Performance Measurement and Metrics Emerald Group  / Unknown,Unknown,http://www.emeraldinsight.com/journals.htm?issn=1467-8047,403,http://www.emeraldinsight.com/journals.htm?issn=1467-8047,BROKEN_403
3787,2213-5812,ACTA GEODAETICA ET GEOPHYSICA / SPRINGER,SPRINGER,https://www.springer.com/journal/40328,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F40328,WORKING
3788,2392-2435,Studia z Filologii Polskiej i Slowianskiej Polish  / Unknown,Unknown,https://ispan.waw.pl/journals/index.php/sfps/index,200,https://journals.ispan.edu.pl/index.php/sfps/en/index,WORKING
3789,2214-2584,ALGEBRAIC GEOMETRY / EUROPEAN MATHEMATICAL SOC- EMS,EUROPEAN MATHEMATICAL SOC- EMS,https://algebraicgeometry.nl,200,https://algebraicgeometry.nl,WORKING
3790,1943-8192,South Asian Diaspora Routledge / Unknown,Unknown,https://www.tandfonline.com/toc/rsad20/current,403,https://www.tandfonline.com/toc/rsad20/current,BROKEN_403
3791,2460-6618,Journal of Islamic Monetary Economics and Finance  / Unknown,Unknown,http://jimf-bi.org/index.php/JIMF,200,https://jimf-bi.org/JIMF,WORKING
3792,2686-6749,Clinical and Experimental Morphology MDV Group / Unknown,Unknown,http://www.morfolhum.ru/ru/journal,404,http://www.morfolhum.ru/ru/journal,BROKEN_404
3793,2332-2551,Theatre and Performance Design Taylor and Francis  / Unknown,Unknown,https://www.tandfonline.com/toc/rdes20/current,403,https://www.tandfonline.com/toc/rdes20/current,BROKEN_403
3794,2295-5925,Music Theory And Analysis Leuven University Press / Unknown,Unknown,http://www.upl.be/mta,200,https://lup.be/,WORKING
3795,0022-0663,JOURNAL OF EDUCATIONAL  PSYCHOLOGY / AMER PSYCHOLOGICAL ASSOC,AMER PSYCHOLOGICAL ASSOC,http://www.apa.org/pubs/journals/edu/,200,https://www.apa.org/pubs/journals/edu/,WORKING
3796,0747-4938,ECONOMETRIC REVIEWS / TAYLOR & FRANCIS INC,TAYLOR & FRANCIS INC,https://www.tandfonline.com/loi/lecr20,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
3797,0167-8442,THEORETICAL AND APPLIED FRACTURE  MECHANICS / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/theoretical-and-applied-fracture-mechanics,403,https://www.journals.elsevier.com/theoretical-and-applied-fracture-mechanics,BROKEN_403
3798,1442-6404,CLINICAL AND EXPERIMENTAL  OPHTHALMOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/14429071,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
3799,0020-5346,Intereconomics Sciendo / Unknown,Unknown,https://www.springer.com/journal/10272,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F10272,WORKING
3800,0036-5564,SCANDINAVIAN JOURNAL OF  PSYCHOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/14679450,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
3801,0920-5489,COMPUTER STANDARDS & INTERFACES / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/computer-standards-and-interfaces,403,https://www.journals.elsevier.com/computer-standards-and-interfaces,BROKEN_403
3802,0047-2565,JOURNAL OF MEDICAL PRIMATOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/16000684,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
3803,1475-9217,STRUCTURAL HEALTH MONITORING- AN INTERNATIONAL JOU / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,https://us.sagepub.com/en-us/nam/journal/structural-health-monitoring,500,https://us.sagepub.com/en-us/nam/journal/structural-health-monitoring,BROKEN_500
3804,1945-001X,"MATHEMATICAL RESEARCH LETTERS / INT PRESS BOSTON, INC","INT PRESS BOSTON, INC",http://intlpress.com/site/pub/pages/journals/items/mrl/_home/_main,200,https://intlpress.com/mrl,WORKING
3805,0730-9384,Politics and the Life Sciences Cambridge Universit / Unknown,Unknown,https://www.cambridge.org/core/journals/politics-and-the-life-sciences,200,https://www.cambridge.org/core/journals/politics-and-the-life-sciences,WORKING
3806,2352-0779,Urology Practice Lippincott Williams and Wilkins / Unknown,Unknown,https://www.auajournals.org/journal/urpr,200,https://www.auajournals.org/journal/urpr,WORKING
3807,0954-349X,STRUCTURAL CHANGE AND ECONOMIC  DYNAMICS / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/structural-change-and-economic-dynamics,403,https://www.journals.elsevier.com/structural-change-and-economic-dynamics,BROKEN_403
3808,1350-5084,ORGANIZATION / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,http://www.sagepub.com/journals/Journal200981/title,500,http://www.sagepub.com/journals/Journal200981/title,BROKEN_500
3809,2644-125X,IEEE Open Journal of the Communications Society In / Unknown,Unknown,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782661,200,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782661,WORKING
3810,0002-7766,AMERICAN BUSINESS LAW JOURNAL / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/17441714,403,https://onlinelibrary.wiley.com/journal/17441714,BROKEN_403
3811,1338-4317,NEOPLASMA / AEPRESS SRO,AEPRESS SRO,http://www.elis.sk/index.php?option=com_content&view=article&id=4:neoplasma&catid=4:journals,200,http://www.elis.sk/index.php?option=com_content&view=article&id=4:neoplasma&catid=4:journals,WORKING
3812,1001-4675,Arid Zone Research Science Press / Unknown,Unknown,http://azr.xjegi.com/EN/1001-4675/home.shtml,403,http://azr.xjegi.com/EN/1001-4675/home.shtml,BROKEN_403
3813,0816-4649,"AUSTRALIAN FEMINIST STUDIES / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",http://www.tandfonline.com/action/journalInformation?journalCode=cafs20,403,http://www.tandfonline.com/action/journalInformation?journalCode=cafs20,BROKEN_403
3814,2617-1511,Metallofizika i Noveishie Tekhnologii G.V. Kurdyum / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,https://mfint.imp.kiev.ua,200,https://mfint.imp.kiev.ua,WORKING
3815,1349-6867,Journal of Medical Investigation University of Tok / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,,NO_URL,,NO_URL
3816,1728-1938,Russian Sociological Review National Research Univ / Unknown,Unknown,http://sociologica.hse.ru/,200,https://sociologica.hse.ru/,WORKING
3817,0887-4034,Criminal Justice Policy Review SAGE Publications I / Unknown,Unknown,http://cjp.sagepub.com/,403,http://cjp.sagepub.com/,BROKEN_403
3818,2521-9847,JOURNAL OF TROPICAL FOREST  SCIENCE / FOREST RESEARCH INST MALAYSIA,FOREST RESEARCH INST MALAYSIA,https://www.frim.gov.my/publication/journal-of-tropical-forest-science-jtfs,404,https://www.frim.gov.my/publication/journal-of-tropical-forest-science-jtfs,BROKEN_404
3819,2253-8321,Philologia Hispalensis Universidad de Sevilla / Unknown,Unknown,https://revistascientificas.us.es/index.php/PH,200,https://revistascientificas.us.es/index.php/PH,WORKING
3820,2305-0047,Novosti Khirurgii Vitebsk State Medical University / Unknown,Unknown,,NO_URL,,NO_URL
3821,2524-7921,ADVANCED FIBER MATERIALS / SPRINGERNATURE,SPRINGERNATURE,https://link.springer.com/journal/42765,200,https://link.springer.com/journal/42765,WORKING
3822,2073-1450,Analitika i Kontrol Ural Federal University / Unknown,Unknown,,NO_URL,,NO_URL
3823,2326-5523,"Psychology of Consciousness: Theory Research, and  / Unknown",Unknown,http://www.apa.org/pubs/journals/con,404,http://www.apa.org/pubs/journals/con,BROKEN_404
3824,2166-3548,Journal of Eastern Mediterranean Archaeology and H / Unknown,Unknown,,NO_URL,,NO_URL
3825,2330-2674,INTERNATIONAL JOURNAL OF SYSTEMS  SCIENCE-OPERATIO / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/tsyb20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
3826,2769-3295,JOURNAL OF THE ASABE / AMER SOC AGRICULTURAL &  BIOLOGICAL ENGI,AMER SOC AGRICULTURAL &  BIOLOGICAL ENGINEERS,,NO_URL,,NO_URL
3827,2304-4292,Boletin de Arqueologia PUCP Pontificia Universidad / Unknown,Unknown,,NO_URL,,NO_URL
3828,2660-891X,Revista de Poetica Medieval Alcala University / Unknown,Unknown,https://recyt.fecyt.es/index.php/revpm/index,200,https://recyt.fecyt.es/index.php/revpm/index,WORKING
3829,2707-9740,Chinese Journal of Hematology Chinese Medical Jour / Unknown,Unknown,http://www.hematoline.com,302,http://www.hematoline.com,WORKING
3830,2651-2823,European Oral Research Istanbul University Press / Unknown,Unknown,http://eor.istanbul.edu.tr,200,https://iupress.istanbul.edu.tr/en/journal/eor/home,WORKING
3831,2415-8712,Shodoznavstvo A. Yu. Krymskyi Institute of Orienta / Unknown,Unknown,,NO_URL,,NO_URL
3832,2345-685X,Journal of Food Quality and Hazards Control Shahid / Unknown,Unknown,http://jfqhc.ssu.ac.ir/,ERROR,timed out,BROKEN_NET
3833,0974-9101,Global Journal of Emerging Market Economies SAGE P / Unknown,Unknown,https://us.sagepub.com/en-us/nam/journal/global-journal-emerging-market-economies,500,https://us.sagepub.com/en-us/nam/journal/global-journal-emerging-market-economies,BROKEN_500
3834,2730-583X,Phenomics Springer / Unknown,Unknown,https://link.springer.com/journal/43657,200,https://link.springer.com/journal/43657,WORKING
3835,1988-8740,Revista de Teledeteccion Universidad Politecnica d / Unknown,Unknown,http://polipapers.upv.es/index.php/raet/index,ERROR,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1018),BROKEN_NET
3836,1314-9237,"Literaturna Misal Institute for Literature, Bulgar / Unknown",Unknown,,NO_URL,,NO_URL
3837,1573-8965,International Journal of Crashworthiness Taylor an / Unknown,Unknown,,NO_URL,,NO_URL
3838,0804-4643,EUROPEAN JOURNAL OF  ENDOCRINOLOGY / OXFORD UNIV PRESS,OXFORD UNIV PRESS,https://academic.oup.com/ejendo,403,https://academic.oup.com/ejendo,BROKEN_403
3839,0301-0104,CHEMICAL PHYSICS / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/chemical-physics,403,https://www.journals.elsevier.com/chemical-physics,BROKEN_403
3840,0009-3157,CHEMOTHERAPY / KARGER,KARGER,http://www.karger.com/Journal/Home/223834,403,http://www.karger.com/Journal/Home/223834,BROKEN_403
3841,0171-967X,CALCIFIED TISSUE INTERNATIONAL / SPRINGER,SPRINGER,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/223,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F223,WORKING
3842,1434-8411,AEU-INTERNATIONAL JOURNAL OF  ELECTRONICS AND COMM / ELSEVIER GMBH,ELSEVIER GMBH,https://www.journals.elsevier.com/aeu-international-journal-of-electronics-and-communications,403,https://www.journals.elsevier.com/aeu-international-journal-of-electronics-and-communications,BROKEN_403
3843,0923-5965,SIGNAL PROCESSING-IMAGE  COMMUNICATION / ELSEVIER,ELSEVIER,https://www.sciencedirect.com/journal/signal-processing-image-communication,403,https://www.sciencedirect.com/journal/signal-processing-image-communication,BROKEN_403
3844,0862-8408,"PHYSIOLOGICAL RESEARCH / ACAD SCIENCES CZECH REPUBLIC,  INST PHYS","ACAD SCIENCES CZECH REPUBLIC,  INST PHYSIOLOGY",http://www.biomed.cas.cz/physiolres/index.html,200,https://www.biomed.cas.cz/physiolres/index.html,WORKING
3845,0218-2165,JOURNAL OF KNOT THEORY AND ITS  RAMIFICATIONS / WORLD SCIENTIFIC PUBL CO PTE  LT,WORLD SCIENTIFIC PUBL CO PTE  LTD,http://www.worldscinet.com/jktr/jktr.shtml,520,http://www.worldscinet.com/jktr/jktr.shtml,BROKEN_520
3846,1053-1890,CHILD & YOUTH CARE FORUM / SPRINGER,SPRINGER,https://www.springer.com/journal/10566,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F10566,WORKING
3847,1331-677X,Economic Research-Ekonomska Istrazivanja Taylor an / Unknown,Unknown,https://www.tandfonline.com/toc/rero20/current,403,https://www.tandfonline.com/toc/rero20/current,BROKEN_403
3848,1002-0063,CHINESE GEOGRAPHICAL SCIENCE / SPRINGER,SPRINGER,https://www.springer.com/journal/11769,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11769,WORKING
3849,0920-203X,CHINA INFORMATION / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://www.sagepub.com/journals/Journal201679/title,500,http://www.sagepub.com/journals/Journal201679/title,BROKEN_500
3850,1046-7890,Journal of Clinical Ethics University of Chicago P / Unknown,Unknown,http://catalog.hathitrust.org/api/volumes/oclc/20521494.html,200,https://catalog.hathitrust.org/api/volumes/oclc/20521494.html,WORKING
3851,0034-6446,Review of Black Political Economy Springer New Yor / N°   ISSN   E-ISSN,N°   ISSN   E-ISSN,https://journals.sagepub.com/home/rbpa,200,https://journals.sagepub.com/action/cookieAbsent,WORKING
3852,0092-640X,ATOMIC DATA AND NUCLEAR DATA  TABLES / ACADEMIC PRESS INC ELSEVIER  SCIENCE,ACADEMIC PRESS INC ELSEVIER  SCIENCE,https://www.journals.elsevier.com/atomic-data-and-nuclear-data-tables,403,https://www.journals.elsevier.com/atomic-data-and-nuclear-data-tables,BROKEN_403
3853,0952-8873,JOURNAL OF ENVIRONMENTAL LAW / OXFORD UNIV PRESS,OXFORD UNIV PRESS,https://academic.oup.com/jel,403,https://academic.oup.com/jel,BROKEN_403
3854,1094-3420,INTERNATIONAL JOURNAL OF HIGH  PERFORMANCE COMPUTI / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,http://www.sagepub.com/journals/Journal201339/title,500,http://www.sagepub.com/journals/Journal201339/title,BROKEN_500
3855,2153-7828,Business and Professional Ethics Journal Philosoph / Unknown,Unknown,http://www.pdcnet.org/bpej,200,https://www.pdcnet.org/bpej,WORKING
3856,1075-2935,ASSESSING WRITING / ELSEVIER SCI LTD,ELSEVIER SCI LTD,https://www.journals.elsevier.com/assessing-writing,403,https://www.journals.elsevier.com/assessing-writing,BROKEN_403
3857,1753-4658,THERAPEUTIC ADVANCES IN  RESPIRATORY DISEASE / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,https://us.sagepub.com/en-us/nam/journal/therapeutic-advances-respiratory-disease,500,https://us.sagepub.com/en-us/nam/journal/therapeutic-advances-respiratory-disease,BROKEN_500
3858,2570-9798,STUDIA THEOLOGICA-CZECH REPUBLIC / UNIV PALACKEHO OLOMOUCI,UNIV PALACKEHO OLOMOUCI,https://www.studiatheologica.eu/,200,https://www.studiatheologica.eu/,WORKING
3859,2948-2623,APPLIED FRUIT SCIENCE / SPRINGER,SPRINGER,,NO_URL,,NO_URL
3860,1740-7494,Electronic Government Inderscience Enterprises Ltd / Unknown,Unknown,,NO_URL,,NO_URL
3861,1980-5403,Novos Estudos CEBRAP Centro Brasileiro de Analise  / Unknown,Unknown,http://novosestudos.uol.com.br/,ERROR,timed out,BROKEN_NET
3862,1470-5931,MARKETING THEORY / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://www.sagepub.com/journals/Journal201550/title,500,http://www.sagepub.com/journals/Journal201550/title,BROKEN_500
3863,1983-4683,Acta Scientiarum Language and Culture Universidade / Unknown,Unknown,https://periodicos.uem.br/ojs/index.php/ActaSciLangCult/index,200,https://periodicos.uem.br/ojs/index.php/ActaSciLangCult/index,WORKING
3864,1555-5879,Review of Law and Economics Walter de Gruyter GmbH / Unknown,Unknown,,NO_URL,,NO_URL
3865,1479-1471,International Journal of Vehicle Noise and Vibrati / Unknown,Unknown,http://www.inderscience.com/browse/index.php?journalID=52,200,http://www.inderscience.com/browse/index.php?journalID=52,WORKING
3866,2632-2919,World Academy of Sciences Journal Spandidos Public / Unknown,Unknown,https://www.spandidos-publications.com/wasj,200,https://www.spandidos-publications.com/wasj,WORKING
3867,1212-5059,Archivum Mathematicum Masarykova Universita / Unknown,Unknown,http://www.emis.de/journals/AM/volumes.html,403,http://www.emis.de/journals/AM/volumes.html,BROKEN_403
3868,2251-9459,Iranian Journal of Toxicology Arak University of M / Unknown,Unknown,http://ijt.arakmu.ac.ir,200,http://ijt.arakmu.ac.ir,WORKING
3869,2450-7059,Biblica et Patristica Thoruniensia Uniwersytet Mik / Unknown,Unknown,http://apcz.umk.pl/czasopisma//index.php/BPTh/index,200,https://apcz.umk.pl/BPTh/index,WORKING
3870,2238-9717,Fronteiras (Brazil) Federal University of Fronteir / Unknown,Unknown,https://periodicos.uffs.edu.br/index.php/FRCH,200,https://periodicos.uffs.edu.br/index.php/FRCH,WORKING
3871,2573-5152,Futures and Foresight Science John Wiley and Sons  / Unknown,Unknown,https://onlinelibrary.wiley.com/journal/25735152,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
3872,2327-915X,"International Journal of Science, Mathematics and  / Unknown",Unknown,http://ijlsmtl.cgpublisher.com/product/pub.266/prod.3,200,https://cgscholar.com/bookstore/collections/common-ground-publishing/series/the-learner?sub_series_id=the-international-journal-of-technologies-in-learning/product/pub.266/prod.3,WORKING
3873,2688-4070,CHEMICAL PHYSICS REVIEWS / AIP PUBLISHING,AIP PUBLISHING,https://pubs.aip.org/aip/cpr,403,https://pubs.aip.org/aip/cpr,BROKEN_403
3874,1094-4060,International Journal of Accounting World Scientif / Unknown,Unknown,,NO_URL,,NO_URL
3875,2514-9407,"Journal of Property, Planning and Environmental La / N°   ISSN   E-ISSN",N°   ISSN   E-ISSN,https://www.emeraldinsight.com/loi/jppel,403,https://www.emeraldinsight.com/loi/jppel,BROKEN_403
3876,2190-8214,European Food and Feed Law Review Lexxion / Unknown,Unknown,http://www.lexxion.de/en/effl-home,200,https://www.lexxion.eu/en/,WORKING
3877,0277-2116,JOURNAL OF PEDIATRIC  GASTROENTEROLOGY AND NUTRITI / WILEY,WILEY,http://journals.lww.com/jpgn/pages/default.aspx,403,http://journals.lww.com/jpgn/pages/default.aspx,BROKEN_403
3878,1078-0432,CLINICAL CANCER RESEARCH / AMER ASSOC CANCER RESEARCH,AMER ASSOC CANCER RESEARCH,http://clincancerres.aacrjournals.org/,403,http://clincancerres.aacrjournals.org/,BROKEN_403
3879,0543-1972,Measurement Techniques Springer Science and Busine / Unknown,Unknown,https://www.springer.com/journal/11018,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11018,WORKING
3880,0014-8962,Feddes Repertorium Wiley-Blackwell / Unknown,Unknown,https://onlinelibrary.wiley.com/journal/1522239Xb,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
3881,0004-3249,ART JOURNAL / TAYLOR & FRANCIS INC,TAYLOR & FRANCIS INC,http://artjournal.collegeart.org/,200,http://artjournal.collegeart.org/,WORKING
